device: cuda | AMP: True
building validation set (20 batches x 1024) -- one-time scan of the PGN for held-out games...
  cached 20 validation batches (20480 positions)
step   42000 | lr 9.00e-04 | total 3.017 | policy 1.473 (acc 0.519) | value 0.558 | aux 0.9857 | 16342 pos/s
step   42100 | lr 8.99e-04 | total 2.992 | policy 1.464 (acc 0.519) | value 0.541 | aux 0.9863 | 17053 pos/s
step   42200 | lr 8.99e-04 | total 3.002 | policy 1.477 (acc 0.514) | value 0.536 | aux 0.9889 | 16918 pos/s
step   42300 | lr 8.98e-04 | total 2.983 | policy 1.490 (acc 0.512) | value 0.508 | aux 0.9858 | 18180 pos/s
step   42400 | lr 8.98e-04 | total 2.992 | policy 1.497 (acc 0.512) | value 0.509 | aux 0.9851 | 16837 pos/s
step   42500 | lr 8.98e-04 | total 2.993 | policy 1.496 (acc 0.512) | value 0.511 | aux 0.9861 | 17792 pos/s
step   42600 | lr 8.97e-04 | total 2.997 | policy 1.465 (acc 0.521) | value 0.544 | aux 0.9873 | 16367 pos/s
step   42700 | lr 8.97e-04 | total 3.012 | policy 1.464 (acc 0.521) | value 0.564 | aux 0.9843 | 17385 pos/s
step   42800 | lr 8.96e-04 | total 3.002 | policy 1.450 (acc 0.524) | value 0.565 | aux 0.9871 | 16504 pos/s
step   42900 | lr 8.96e-04 | total 3.019 | policy 1.480 (acc 0.515) | value 0.548 | aux 0.9911 | 17434 pos/s
step   43000 | lr 8.95e-04 | total 3.016 | policy 1.484 (acc 0.514) | value 0.542 | aux 0.9896 | 16329 pos/s
step   43100 | lr 8.95e-04 | total 2.997 | policy 1.469 (acc 0.519) | value 0.541 | aux 0.9873 | 17044 pos/s
step   43200 | lr 8.94e-04 | total 2.998 | policy 1.463 (acc 0.521) | value 0.548 | aux 0.9869 | 15866 pos/s
step   43300 | lr 8.94e-04 | total 3.025 | policy 1.489 (acc 0.514) | value 0.541 | aux 0.9946 | 17922 pos/s
step   43400 | lr 8.93e-04 | total 3.002 | policy 1.483 (acc 0.516) | value 0.526 | aux 0.9929 | 16938 pos/s
step   43500 | lr 8.93e-04 | total 2.991 | policy 1.465 (acc 0.519) | value 0.537 | aux 0.9885 | 17310 pos/s
step   43600 | lr 8.92e-04 | total 2.982 | policy 1.458 (acc 0.520) | value 0.536 | aux 0.9883 | 16323 pos/s
step   43700 | lr 8.92e-04 | total 2.981 | policy 1.451 (acc 0.521) | value 0.541 | aux 0.9897 | 16937 pos/s
step   43800 | lr 8.91e-04 | total 3.018 | policy 1.438 (acc 0.527) | value 0.589 | aux 0.9903 | 16524 pos/s
step   43900 | lr 8.91e-04 | total 3.006 | policy 1.424 (acc 0.530) | value 0.592 | aux 0.9895 | 17708 pos/s
step   44000 | lr 8.90e-04 | total 3.001 | policy 1.448 (acc 0.526) | value 0.568 | aux 0.9848 | 17250 pos/s
step   44100 | lr 8.90e-04 | total 2.962 | policy 1.450 (acc 0.528) | value 0.535 | aux 0.9763 | 17858 pos/s
step   44200 | lr 8.89e-04 | total 2.948 | policy 1.442 (acc 0.531) | value 0.536 | aux 0.9693 | 17027 pos/s
step   44300 | lr 8.89e-04 | total 2.933 | policy 1.425 (acc 0.537) | value 0.537 | aux 0.9714 | 17084 pos/s
step   44400 | lr 8.88e-04 | total 2.938 | policy 1.417 (acc 0.539) | value 0.552 | aux 0.9687 | 16426 pos/s
step   44500 | lr 8.88e-04 | total 2.964 | policy 1.446 (acc 0.527) | value 0.536 | aux 0.9821 | 17984 pos/s
step   44600 | lr 8.87e-04 | total 2.945 | policy 1.443 (acc 0.529) | value 0.516 | aux 0.9862 | 16670 pos/s
step   44700 | lr 8.87e-04 | total 2.944 | policy 1.451 (acc 0.526) | value 0.506 | aux 0.9878 | 17516 pos/s
step   44800 | lr 8.86e-04 | total 2.947 | policy 1.444 (acc 0.527) | value 0.528 | aux 0.9759 | 17316 pos/s
step   44900 | lr 8.86e-04 | total 2.933 | policy 1.432 (acc 0.533) | value 0.531 | aux 0.9691 | 16783 pos/s
step   45000 | lr 8.85e-04 | total 2.918 | policy 1.420 (acc 0.534) | value 0.532 | aux 0.9658 | 17354 pos/s
  [val] total 3.444 | policy 1.911 (acc 0.451) | value 0.397 | aux 1.1351
step   45100 | lr 8.85e-04 | total 2.912 | policy 1.420 (acc 0.534) | value 0.526 | aux 0.9660 | 17623 pos/s
step   45200 | lr 8.84e-04 | total 2.881 | policy 1.430 (acc 0.532) | value 0.484 | aux 0.9657 | 17436 pos/s
step   45300 | lr 8.84e-04 | total 2.856 | policy 1.431 (acc 0.531) | value 0.460 | aux 0.9647 | 17118 pos/s
step   45400 | lr 8.83e-04 | total 2.839 | policy 1.427 (acc 0.532) | value 0.449 | aux 0.9633 | 16789 pos/s
step   45500 | lr 8.83e-04 | total 2.849 | policy 1.427 (acc 0.530) | value 0.457 | aux 0.9653 | 17346 pos/s
step   45600 | lr 8.82e-04 | total 2.861 | policy 1.411 (acc 0.535) | value 0.483 | aux 0.9674 | 17420 pos/s
step   45700 | lr 8.82e-04 | total 2.889 | policy 1.408 (acc 0.535) | value 0.515 | aux 0.9672 | 16658 pos/s
step   45800 | lr 8.81e-04 | total 2.894 | policy 1.390 (acc 0.541) | value 0.539 | aux 0.9658 | 17793 pos/s
step   45900 | lr 8.81e-04 | total 2.888 | policy 1.378 (acc 0.546) | value 0.549 | aux 0.9610 | 17187 pos/s
step   46000 | lr 8.80e-04 | total 2.848 | policy 1.368 (acc 0.551) | value 0.526 | aux 0.9549 | 17360 pos/s
step   46100 | lr 8.80e-04 | total 2.827 | policy 1.353 (acc 0.556) | value 0.523 | aux 0.9510 | 16825 pos/s
step   46200 | lr 8.79e-04 | total 2.858 | policy 1.345 (acc 0.560) | value 0.565 | aux 0.9484 | 16610 pos/s
step   46300 | lr 8.79e-04 | total 2.860 | policy 1.358 (acc 0.554) | value 0.551 | aux 0.9506 | 17137 pos/s
step   46400 | lr 8.78e-04 | total 2.875 | policy 1.372 (acc 0.547) | value 0.539 | aux 0.9643 | 16431 pos/s
step   46500 | lr 8.78e-04 | total 2.883 | policy 1.377 (acc 0.548) | value 0.539 | aux 0.9675 | 17209 pos/s
step   46600 | lr 8.77e-04 | total 2.875 | policy 1.378 (acc 0.544) | value 0.531 | aux 0.9654 | 16294 pos/s
step   46700 | lr 8.77e-04 | total 2.880 | policy 1.407 (acc 0.538) | value 0.507 | aux 0.9665 | 18091 pos/s
step   46800 | lr 8.76e-04 | total 2.921 | policy 1.445 (acc 0.529) | value 0.503 | aux 0.9734 | 16932 pos/s
step   46900 | lr 8.76e-04 | total 2.909 | policy 1.436 (acc 0.529) | value 0.498 | aux 0.9753 | 17013 pos/s
step   47000 | lr 8.75e-04 | total 2.908 | policy 1.426 (acc 0.531) | value 0.504 | aux 0.9774 | 16923 pos/s
step   47100 | lr 8.75e-04 | total 2.887 | policy 1.428 (acc 0.532) | value 0.491 | aux 0.9678 | 18489 pos/s
step   47200 | lr 8.74e-04 | total 2.856 | policy 1.419 (acc 0.536) | value 0.473 | aux 0.9637 | 17541 pos/s
step   47300 | lr 8.74e-04 | total 2.860 | policy 1.429 (acc 0.533) | value 0.463 | aux 0.9668 | 17628 pos/s
step   47400 | lr 8.73e-04 | total 2.859 | policy 1.425 (acc 0.534) | value 0.468 | aux 0.9653 | 17467 pos/s
step   47500 | lr 8.73e-04 | total 2.868 | policy 1.418 (acc 0.536) | value 0.487 | aux 0.9633 | 17102 pos/s
step   47600 | lr 8.72e-04 | total 2.869 | policy 1.412 (acc 0.537) | value 0.489 | aux 0.9684 | 17064 pos/s
step   47700 | lr 8.71e-04 | total 2.881 | policy 1.394 (acc 0.542) | value 0.520 | aux 0.9676 | 17548 pos/s
step   47800 | lr 8.71e-04 | total 2.928 | policy 1.387 (acc 0.545) | value 0.569 | aux 0.9723 | 16638 pos/s
step   47900 | lr 8.70e-04 | total 2.919 | policy 1.399 (acc 0.540) | value 0.544 | aux 0.9764 | 17729 pos/s
step   48000 | lr 8.70e-04 | total 2.925 | policy 1.419 (acc 0.534) | value 0.529 | aux 0.9767 | 16899 pos/s
step   48100 | lr 8.69e-04 | total 2.935 | policy 1.434 (acc 0.529) | value 0.524 | aux 0.9763 | 17630 pos/s
step   48200 | lr 8.69e-04 | total 2.936 | policy 1.429 (acc 0.533) | value 0.534 | aux 0.9725 | 16328 pos/s
step   48300 | lr 8.68e-04 | total 2.927 | policy 1.433 (acc 0.531) | value 0.524 | aux 0.9702 | 17539 pos/s
step   48400 | lr 8.68e-04 | total 2.942 | policy 1.432 (acc 0.532) | value 0.539 | aux 0.9712 | 16687 pos/s
step   48500 | lr 8.67e-04 | total 2.934 | policy 1.434 (acc 0.530) | value 0.531 | aux 0.9689 | 17750 pos/s
step   48600 | lr 8.67e-04 | total 2.951 | policy 1.432 (acc 0.531) | value 0.544 | aux 0.9749 | 16719 pos/s
step   48700 | lr 8.66e-04 | total 3.002 | policy 1.472 (acc 0.520) | value 0.539 | aux 0.9911 | 17560 pos/s
step   48800 | lr 8.66e-04 | total 3.024 | policy 1.490 (acc 0.515) | value 0.529 | aux 1.0058 | 17259 pos/s
step   48900 | lr 8.65e-04 | total 3.027 | policy 1.465 (acc 0.520) | value 0.557 | aux 1.0053 | 17140 pos/s
step   49000 | lr 8.65e-04 | total 3.041 | policy 1.465 (acc 0.520) | value 0.570 | aux 1.0058 | 16842 pos/s
step   49100 | lr 8.64e-04 | total 3.014 | policy 1.456 (acc 0.524) | value 0.561 | aux 0.9975 | 16436 pos/s
step   49200 | lr 8.63e-04 | total 3.011 | policy 1.445 (acc 0.528) | value 0.570 | aux 0.9955 | 17251 pos/s
step   49300 | lr 8.63e-04 | total 3.035 | policy 1.467 (acc 0.522) | value 0.570 | aux 0.9983 | 17134 pos/s
step   49400 | lr 8.62e-04 | total 3.007 | policy 1.465 (acc 0.523) | value 0.553 | aux 0.9895 | 17176 pos/s
step   49500 | lr 8.62e-04 | total 2.977 | policy 1.460 (acc 0.525) | value 0.536 | aux 0.9806 | 17014 pos/s
step   49600 | lr 8.61e-04 | total 2.983 | policy 1.468 (acc 0.524) | value 0.527 | aux 0.9878 | 16971 pos/s
step   49700 | lr 8.61e-04 | total 2.989 | policy 1.441 (acc 0.531) | value 0.561 | aux 0.9865 | 17291 pos/s
step   49800 | lr 8.60e-04 | total 2.992 | policy 1.422 (acc 0.536) | value 0.585 | aux 0.9849 | 17137 pos/s
step   49900 | lr 8.60e-04 | total 2.990 | policy 1.431 (acc 0.533) | value 0.574 | aux 0.9854 | 18244 pos/s
step   50000 | lr 8.59e-04 | total 2.969 | policy 1.459 (acc 0.525) | value 0.527 | aux 0.9834 | 17334 pos/s
  checkpoint -> checkpoints/step_00050000.pt
  [val] total 3.316 | policy 1.873 (acc 0.452) | value 0.372 | aux 1.0718
step   50100 | lr 8.59e-04 | total 2.976 | policy 1.460 (acc 0.526) | value 0.533 | aux 0.9839 | 19065 pos/s
step   50200 | lr 8.58e-04 | total 2.984 | policy 1.470 (acc 0.522) | value 0.530 | aux 0.9831 | 17970 pos/s
step   50300 | lr 8.57e-04 | total 2.972 | policy 1.458 (acc 0.528) | value 0.534 | aux 0.9806 | 17651 pos/s
step   50400 | lr 8.57e-04 | total 2.977 | policy 1.457 (acc 0.524) | value 0.542 | aux 0.9785 | 17678 pos/s
step   50500 | lr 8.56e-04 | total 2.978 | policy 1.459 (acc 0.528) | value 0.539 | aux 0.9797 | 17524 pos/s
step   50600 | lr 8.56e-04 | total 2.974 | policy 1.458 (acc 0.527) | value 0.536 | aux 0.9802 | 17644 pos/s
step   50700 | lr 8.55e-04 | total 2.983 | policy 1.452 (acc 0.530) | value 0.548 | aux 0.9823 | 17850 pos/s
step   50800 | lr 8.55e-04 | total 2.980 | policy 1.457 (acc 0.525) | value 0.540 | aux 0.9829 | 16614 pos/s
step   50900 | lr 8.54e-04 | total 2.968 | policy 1.454 (acc 0.528) | value 0.533 | aux 0.9808 | 17590 pos/s
step   51000 | lr 8.54e-04 | total 2.970 | policy 1.448 (acc 0.527) | value 0.540 | aux 0.9814 | 16643 pos/s
step   51100 | lr 8.53e-04 | total 2.981 | policy 1.434 (acc 0.532) | value 0.568 | aux 0.9791 | 17194 pos/s
step   51200 | lr 8.53e-04 | total 2.954 | policy 1.424 (acc 0.535) | value 0.551 | aux 0.9797 | 16843 pos/s
step   51300 | lr 8.52e-04 | total 2.971 | policy 1.430 (acc 0.533) | value 0.561 | aux 0.9809 | 16579 pos/s
step   51400 | lr 8.51e-04 | total 2.975 | policy 1.432 (acc 0.533) | value 0.563 | aux 0.9800 | 16701 pos/s
step   51500 | lr 8.51e-04 | total 2.970 | policy 1.444 (acc 0.532) | value 0.554 | aux 0.9724 | 17674 pos/s
step   51600 | lr 8.50e-04 | total 2.930 | policy 1.423 (acc 0.537) | value 0.546 | aux 0.9622 | 16868 pos/s
step   51700 | lr 8.50e-04 | total 2.931 | policy 1.430 (acc 0.531) | value 0.536 | aux 0.9647 | 17647 pos/s
step   51800 | lr 8.49e-04 | total 2.937 | policy 1.421 (acc 0.538) | value 0.550 | aux 0.9661 | 16651 pos/s
step   51900 | lr 8.49e-04 | total 2.917 | policy 1.416 (acc 0.541) | value 0.543 | aux 0.9589 | 17515 pos/s
step   52000 | lr 8.48e-04 | total 2.868 | policy 1.385 (acc 0.546) | value 0.533 | aux 0.9507 | 17466 pos/s
step   52100 | lr 8.47e-04 | total 2.868 | policy 1.388 (acc 0.545) | value 0.530 | aux 0.9497 | 18130 pos/s
step   52200 | lr 8.47e-04 | total 2.886 | policy 1.390 (acc 0.546) | value 0.544 | aux 0.9524 | 17539 pos/s
step   52300 | lr 8.46e-04 | total 2.890 | policy 1.393 (acc 0.545) | value 0.545 | aux 0.9527 | 17771 pos/s
step   52400 | lr 8.46e-04 | total 2.872 | policy 1.388 (acc 0.546) | value 0.536 | aux 0.9474 | 17417 pos/s
step   52500 | lr 8.45e-04 | total 2.872 | policy 1.383 (acc 0.548) | value 0.542 | aux 0.9472 | 17629 pos/s
step   52600 | lr 8.45e-04 | total 2.877 | policy 1.384 (acc 0.549) | value 0.542 | aux 0.9511 | 16350 pos/s
step   52700 | lr 8.44e-04 | total 2.854 | policy 1.375 (acc 0.550) | value 0.529 | aux 0.9496 | 17915 pos/s
step   52800 | lr 8.44e-04 | total 2.874 | policy 1.381 (acc 0.550) | value 0.546 | aux 0.9471 | 16969 pos/s
step   52900 | lr 8.43e-04 | total 2.881 | policy 1.376 (acc 0.550) | value 0.556 | aux 0.9488 | 17815 pos/s
step   53000 | lr 8.42e-04 | total 2.901 | policy 1.382 (acc 0.549) | value 0.569 | aux 0.9498 | 16618 pos/s
step   53100 | lr 8.42e-04 | total 2.897 | policy 1.362 (acc 0.554) | value 0.587 | aux 0.9482 | 17536 pos/s
step   53200 | lr 8.41e-04 | total 2.877 | policy 1.352 (acc 0.556) | value 0.578 | aux 0.9462 | 16737 pos/s
step   53300 | lr 8.41e-04 | total 2.873 | policy 1.347 (acc 0.560) | value 0.583 | aux 0.9432 | 16811 pos/s
step   53400 | lr 8.40e-04 | total 2.879 | policy 1.353 (acc 0.557) | value 0.578 | aux 0.9478 | 17362 pos/s
step   53500 | lr 8.39e-04 | total 2.888 | policy 1.353 (acc 0.556) | value 0.589 | aux 0.9456 | 17527 pos/s
step   53600 | lr 8.39e-04 | total 2.888 | policy 1.364 (acc 0.553) | value 0.575 | aux 0.9485 | 16867 pos/s
step   53700 | lr 8.38e-04 | total 2.881 | policy 1.351 (acc 0.557) | value 0.589 | aux 0.9406 | 18053 pos/s
step   53800 | lr 8.38e-04 | total 2.886 | policy 1.353 (acc 0.558) | value 0.592 | aux 0.9411 | 16551 pos/s
step   53900 | lr 8.37e-04 | total 2.867 | policy 1.342 (acc 0.560) | value 0.586 | aux 0.9388 | 17996 pos/s
step   54000 | lr 8.37e-04 | total 2.868 | policy 1.336 (acc 0.561) | value 0.593 | aux 0.9389 | 16843 pos/s
step   54100 | lr 8.36e-04 | total 2.866 | policy 1.338 (acc 0.562) | value 0.586 | aux 0.9420 | 18099 pos/s
step   54200 | lr 8.35e-04 | total 2.880 | policy 1.356 (acc 0.554) | value 0.585 | aux 0.9390 | 17142 pos/s
step   54300 | lr 8.35e-04 | total 2.822 | policy 1.344 (acc 0.559) | value 0.550 | aux 0.9275 | 18320 pos/s
step   54400 | lr 8.34e-04 | total 2.785 | policy 1.337 (acc 0.561) | value 0.521 | aux 0.9265 | 16966 pos/s
step   54500 | lr 8.34e-04 | total 2.798 | policy 1.344 (acc 0.558) | value 0.526 | aux 0.9278 | 17606 pos/s
step   54600 | lr 8.33e-04 | total 2.807 | policy 1.345 (acc 0.556) | value 0.532 | aux 0.9300 | 17060 pos/s
step   54700 | lr 8.33e-04 | total 2.804 | policy 1.333 (acc 0.561) | value 0.538 | aux 0.9325 | 17218 pos/s
step   54800 | lr 8.32e-04 | total 2.820 | policy 1.335 (acc 0.561) | value 0.551 | aux 0.9338 | 15847 pos/s
step   54900 | lr 8.31e-04 | total 2.826 | policy 1.334 (acc 0.561) | value 0.559 | aux 0.9323 | 17853 pos/s
step   55000 | lr 8.31e-04 | total 2.811 | policy 1.326 (acc 0.567) | value 0.556 | aux 0.9283 | 17154 pos/s
  [val] total 3.448 | policy 1.932 (acc 0.442) | value 0.373 | aux 1.1434
step   55100 | lr 8.30e-04 | total 2.835 | policy 1.349 (acc 0.561) | value 0.547 | aux 0.9390 | 18311 pos/s
step   55200 | lr 8.30e-04 | total 2.854 | policy 1.355 (acc 0.558) | value 0.554 | aux 0.9444 | 17228 pos/s
step   55300 | lr 8.29e-04 | total 2.869 | policy 1.352 (acc 0.554) | value 0.571 | aux 0.9452 | 16802 pos/s
step   55400 | lr 8.28e-04 | total 2.873 | policy 1.352 (acc 0.554) | value 0.576 | aux 0.9445 | 17532 pos/s
step   55500 | lr 8.28e-04 | total 2.864 | policy 1.347 (acc 0.555) | value 0.569 | aux 0.9481 | 16918 pos/s
step   55600 | lr 8.27e-04 | total 2.899 | policy 1.355 (acc 0.554) | value 0.589 | aux 0.9550 | 17505 pos/s
step   55700 | lr 8.27e-04 | total 2.924 | policy 1.370 (acc 0.549) | value 0.594 | aux 0.9599 | 17663 pos/s
step   55800 | lr 8.26e-04 | total 2.939 | policy 1.403 (acc 0.540) | value 0.570 | aux 0.9666 | 17499 pos/s
step   55900 | lr 8.25e-04 | total 2.920 | policy 1.399 (acc 0.541) | value 0.559 | aux 0.9614 | 16949 pos/s
step   56000 | lr 8.25e-04 | total 2.907 | policy 1.387 (acc 0.542) | value 0.560 | aux 0.9601 | 17703 pos/s
step   56100 | lr 8.24e-04 | total 2.929 | policy 1.391 (acc 0.541) | value 0.573 | aux 0.9648 | 17269 pos/s
step   56200 | lr 8.24e-04 | total 2.929 | policy 1.377 (acc 0.547) | value 0.585 | aux 0.9668 | 17327 pos/s
step   56300 | lr 8.23e-04 | total 2.968 | policy 1.402 (acc 0.539) | value 0.595 | aux 0.9701 | 16854 pos/s
step   56400 | lr 8.22e-04 | total 2.973 | policy 1.413 (acc 0.538) | value 0.585 | aux 0.9754 | 17932 pos/s
step   56500 | lr 8.22e-04 | total 2.957 | policy 1.414 (acc 0.536) | value 0.569 | aux 0.9746 | 17342 pos/s
step   56600 | lr 8.21e-04 | total 2.939 | policy 1.409 (acc 0.538) | value 0.559 | aux 0.9714 | 17791 pos/s
step   56700 | lr 8.21e-04 | total 2.960 | policy 1.435 (acc 0.529) | value 0.544 | aux 0.9814 | 17586 pos/s
step   56800 | lr 8.20e-04 | total 2.960 | policy 1.436 (acc 0.528) | value 0.541 | aux 0.9836 | 17700 pos/s
step   56900 | lr 8.19e-04 | total 2.966 | policy 1.444 (acc 0.526) | value 0.538 | aux 0.9847 | 17079 pos/s
step   57000 | lr 8.19e-04 | total 2.947 | policy 1.427 (acc 0.529) | value 0.540 | aux 0.9802 | 17337 pos/s
step   57100 | lr 8.18e-04 | total 2.943 | policy 1.422 (acc 0.532) | value 0.540 | aux 0.9809 | 16786 pos/s
step   57200 | lr 8.18e-04 | total 2.948 | policy 1.411 (acc 0.535) | value 0.558 | aux 0.9786 | 16853 pos/s
step   57300 | lr 8.17e-04 | total 2.940 | policy 1.403 (acc 0.540) | value 0.563 | aux 0.9743 | 18612 pos/s
step   57400 | lr 8.16e-04 | total 2.965 | policy 1.398 (acc 0.543) | value 0.590 | aux 0.9774 | 17132 pos/s
step   57500 | lr 8.16e-04 | total 2.977 | policy 1.414 (acc 0.537) | value 0.579 | aux 0.9850 | 18146 pos/s
step   57600 | lr 8.15e-04 | total 2.977 | policy 1.431 (acc 0.529) | value 0.564 | aux 0.9825 | 17021 pos/s
step   57700 | lr 8.15e-04 | total 2.897 | policy 1.417 (acc 0.535) | value 0.515 | aux 0.9642 | 17759 pos/s
step   57800 | lr 8.14e-04 | total 2.843 | policy 1.408 (acc 0.536) | value 0.486 | aux 0.9490 | 17529 pos/s
step   57900 | lr 8.13e-04 | total 2.847 | policy 1.400 (acc 0.539) | value 0.501 | aux 0.9462 | 17634 pos/s
step   58000 | lr 8.13e-04 | total 2.883 | policy 1.399 (acc 0.539) | value 0.535 | aux 0.9500 | 16992 pos/s
step   58100 | lr 8.12e-04 | total 2.882 | policy 1.417 (acc 0.532) | value 0.508 | aux 0.9575 | 16783 pos/s
step   58200 | lr 8.12e-04 | total 2.886 | policy 1.416 (acc 0.532) | value 0.511 | aux 0.9591 | 17383 pos/s
step   58300 | lr 8.11e-04 | total 2.897 | policy 1.425 (acc 0.530) | value 0.508 | aux 0.9637 | 17562 pos/s
step   58400 | lr 8.10e-04 | total 2.883 | policy 1.423 (acc 0.530) | value 0.495 | aux 0.9657 | 18408 pos/s
step   58500 | lr 8.10e-04 | total 2.891 | policy 1.413 (acc 0.537) | value 0.514 | aux 0.9644 | 17540 pos/s
step   58600 | lr 8.09e-04 | total 2.921 | policy 1.425 (acc 0.533) | value 0.523 | aux 0.9728 | 17413 pos/s
step   58700 | lr 8.08e-04 | total 2.951 | policy 1.437 (acc 0.531) | value 0.536 | aux 0.9787 | 18360 pos/s
step   58800 | lr 8.08e-04 | total 2.934 | policy 1.437 (acc 0.528) | value 0.518 | aux 0.9791 | 17394 pos/s
step   58900 | lr 8.07e-04 | total 2.940 | policy 1.431 (acc 0.531) | value 0.528 | aux 0.9813 | 17536 pos/s
step   59000 | lr 8.07e-04 | total 2.934 | policy 1.423 (acc 0.532) | value 0.522 | aux 0.9889 | 17853 pos/s
step   59100 | lr 8.06e-04 | total 2.955 | policy 1.454 (acc 0.522) | value 0.502 | aux 0.9994 | 17440 pos/s
step   59200 | lr 8.05e-04 | total 2.965 | policy 1.458 (acc 0.520) | value 0.506 | aux 1.0007 | 17668 pos/s
step   59300 | lr 8.05e-04 | total 2.978 | policy 1.449 (acc 0.523) | value 0.529 | aux 1.0004 | 17111 pos/s
step   59400 | lr 8.04e-04 | total 2.973 | policy 1.437 (acc 0.527) | value 0.542 | aux 0.9943 | 17849 pos/s
step   59500 | lr 8.03e-04 | total 2.970 | policy 1.441 (acc 0.526) | value 0.532 | aux 0.9973 | 17771 pos/s
step   59600 | lr 8.03e-04 | total 2.963 | policy 1.449 (acc 0.524) | value 0.513 | aux 1.0007 | 17142 pos/s
step   59700 | lr 8.02e-04 | total 2.947 | policy 1.451 (acc 0.524) | value 0.497 | aux 0.9989 | 18480 pos/s
step   59800 | lr 8.02e-04 | total 2.942 | policy 1.441 (acc 0.528) | value 0.505 | aux 0.9968 | 17682 pos/s
step   59900 | lr 8.01e-04 | total 2.946 | policy 1.429 (acc 0.529) | value 0.518 | aux 1.0000 | 18086 pos/s
step   60000 | lr 8.00e-04 | total 2.953 | policy 1.437 (acc 0.527) | value 0.518 | aux 0.9987 | 17113 pos/s
  checkpoint -> checkpoints/step_00060000.pt
  [val] total 3.193 | policy 1.752 (acc 0.446) | value 0.380 | aux 1.0609
step   60100 | lr 8.00e-04 | total 2.887 | policy 1.411 (acc 0.535) | value 0.499 | aux 0.9770 | 18693 pos/s
step   60200 | lr 7.99e-04 | total 2.824 | policy 1.387 (acc 0.542) | value 0.481 | aux 0.9559 | 17752 pos/s
step   60300 | lr 7.98e-04 | total 2.831 | policy 1.377 (acc 0.545) | value 0.498 | aux 0.9564 | 17780 pos/s
step   60400 | lr 7.98e-04 | total 2.827 | policy 1.377 (acc 0.546) | value 0.502 | aux 0.9484 | 17750 pos/s
step   60500 | lr 7.97e-04 | total 2.773 | policy 1.338 (acc 0.560) | value 0.505 | aux 0.9301 | 17100 pos/s
step   60600 | lr 7.97e-04 | total 2.770 | policy 1.327 (acc 0.560) | value 0.521 | aux 0.9216 | 17087 pos/s
step   60700 | lr 7.96e-04 | total 2.747 | policy 1.312 (acc 0.566) | value 0.516 | aux 0.9188 | 17693 pos/s
step   60800 | lr 7.95e-04 | total 2.739 | policy 1.318 (acc 0.565) | value 0.504 | aux 0.9176 | 17591 pos/s
step   60900 | lr 7.95e-04 | total 2.731 | policy 1.320 (acc 0.564) | value 0.492 | aux 0.9191 | 18635 pos/s
step   61000 | lr 7.94e-04 | total 2.741 | policy 1.320 (acc 0.566) | value 0.500 | aux 0.9212 | 18256 pos/s
step   61100 | lr 7.93e-04 | total 2.751 | policy 1.327 (acc 0.567) | value 0.501 | aux 0.9232 | 17640 pos/s
step   61200 | lr 7.93e-04 | total 2.742 | policy 1.327 (acc 0.562) | value 0.487 | aux 0.9286 | 17930 pos/s
step   61300 | lr 7.92e-04 | total 2.740 | policy 1.328 (acc 0.562) | value 0.482 | aux 0.9303 | 17268 pos/s
step   61400 | lr 7.92e-04 | total 2.739 | policy 1.320 (acc 0.565) | value 0.491 | aux 0.9280 | 18093 pos/s
step   61500 | lr 7.91e-04 | total 2.784 | policy 1.321 (acc 0.562) | value 0.529 | aux 0.9347 | 16457 pos/s
step   61600 | lr 7.90e-04 | total 2.773 | policy 1.307 (acc 0.567) | value 0.536 | aux 0.9295 | 18143 pos/s
step   61700 | lr 7.90e-04 | total 2.775 | policy 1.304 (acc 0.568) | value 0.537 | aux 0.9339 | 17197 pos/s
step   61800 | lr 7.89e-04 | total 2.787 | policy 1.298 (acc 0.569) | value 0.554 | aux 0.9346 | 17580 pos/s
step   61900 | lr 7.88e-04 | total 2.814 | policy 1.313 (acc 0.566) | value 0.561 | aux 0.9404 | 17269 pos/s
step   62000 | lr 7.88e-04 | total 2.826 | policy 1.353 (acc 0.555) | value 0.522 | aux 0.9508 | 17749 pos/s
step   62100 | lr 7.87e-04 | total 2.821 | policy 1.382 (acc 0.546) | value 0.483 | aux 0.9563 | 17913 pos/s
step   62200 | lr 7.86e-04 | total 2.829 | policy 1.396 (acc 0.545) | value 0.479 | aux 0.9542 | 17373 pos/s
step   62300 | lr 7.86e-04 | total 2.820 | policy 1.390 (acc 0.544) | value 0.479 | aux 0.9512 | 17941 pos/s
step   62400 | lr 7.85e-04 | total 2.807 | policy 1.393 (acc 0.542) | value 0.461 | aux 0.9527 | 17152 pos/s
step   62500 | lr 7.84e-04 | total 2.819 | policy 1.397 (acc 0.538) | value 0.464 | aux 0.9582 | 17219 pos/s
step   62600 | lr 7.84e-04 | total 2.833 | policy 1.409 (acc 0.533) | value 0.462 | aux 0.9629 | 16826 pos/s
step   62700 | lr 7.83e-04 | total 2.835 | policy 1.390 (acc 0.540) | value 0.483 | aux 0.9616 | 18041 pos/s
step   62800 | lr 7.83e-04 | total 2.829 | policy 1.378 (acc 0.544) | value 0.490 | aux 0.9604 | 16331 pos/s
step   62900 | lr 7.82e-04 | total 2.828 | policy 1.369 (acc 0.546) | value 0.507 | aux 0.9523 | 17368 pos/s
step   63000 | lr 7.81e-04 | total 2.799 | policy 1.334 (acc 0.559) | value 0.527 | aux 0.9375 | 16671 pos/s
